_id,Anio_lectivo,Zona,Provincia,Cod_Provincia,Canton,Cod_Canton,Parroquia,Cod_Parroquia,Nombre_Institucion,AMIE,Tipo_Educacion,Sostenimiento,Area,Regimen_Escolar,Jurisdiccion,Docentes_Femenino,Docentes_Masculino,Total_Docentes,Estudiantes_Femenino,Estudiantes_Masculino,Total_Estudiantes,Ecuatoriana,Colombiana,Venezolana,Peruana,Otros_Paises_de_America,Otros_Continentes
689eadde7781ba2023979ff0,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,YANUNCAY,010114,CENTRO DE EDUCACIÓN INICIAL  PARTICULAR CASITA DE CARAMELO,01H01975,Ordinario,Particular,Urbana,Sierra,Intercultural,12,0,12,39,30,69,69,0,0,0,0,0
689eadde7781ba2023979ff1,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,YANUNCAY,010114,CENTRO DE EDUCACIÓN INICIAL PARTICULAR LA ESCUELITA,01H01977,Ordinario,Particular,Urbana,Sierra,Intercultural,5,0,5,19,21,40,40,0,0,0,0,0
689eadde7781ba2023979ff2,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CENTRO DE EDUCACIÓN INICIAL PARTICULAR  RISAS Y SUEÑOS,01H01978,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,4,8,12,11,0,0,0,1,0
689eadde7781ba2023979ff3,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CENTRO DE EDUCACIÓN INCIAL PARTICULAR MUNDO DE JUGUETE,01H01980,Ordinario,Particular,Urbana,Sierra,Intercultural,6,0,6,28,24,52,52,0,0,0,0,0
689eadde7781ba2023979ff4,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,CENTRO DE EDUCACIÓN INICIAL PARTICULAR PRIMEROS PASOS,01H01981,Ordinario,Particular,Urbana,Sierra,Intercultural,11,0,11,23,12,35,35,0,0,0,0,0
689eadde7781ba2023979ff5,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAN SEBASTIAN,010111,CENTRO DE EDUCACIÓN INICIAL PARTICULAR BAMBU,01H01983,Ordinario,Particular,Urbana,Sierra,Intercultural,11,0,11,28,34,62,59,1,0,0,1,1
689eadde7781ba2023979ff6,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,CENTRO DE EDUCACIÓN INICIAL PARTICULAR ABEJITAS MÁGICAS,01H01984,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,2,2,4,4,0,0,0,0,0
689eadde7781ba2023979ff7,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,YANUNCAY,010114,CENTRO DE EDUCACIÓN INICIAL PARTICULAR CRECIENDO,01H01985,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,1,1,2,2,0,0,0,0,0
689eadde7781ba2023979ff8,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,CENTRO DE EDUCACIÓN INICIAL COLORINES,01H01986,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,13,10,23,22,0,0,0,0,1
689eadde7781ba2023979ff9,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,CENTRO DE EDUCACIÓN INICIAL JUNGLITA DEL SABER,01H01987,Ordinario,Particular,Urbana,Sierra,Intercultural,6,0,6,31,30,61,61,0,0,0,0,0
689eadde7781ba2023979ffa,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HERMANO MIGUEL,010115,CENTRO DE EDUCACIÓN INICIAL PARTICULAR  MÁGICOS SUEÑOS,01H01988,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,9,7,16,16,0,0,0,0,0
689eadde7781ba2023979ffb,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL VECINO,010105,CENTRO DE EDUCACIÓN INICIAL PARTICULAR EL CASTILLO,01H01989,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,6,5,11,11,0,0,0,0,0
689eadde7781ba2023979ffc,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MOLLETURO,010157,COLEGIO DE BACHILLERATO PCEI FISCOMISIONAL JÓSE MARÍA VELAZ EXT 105,01H01990,Popular Permanente,Fiscomisional,Rural,Costa,Intercultural,0,3,3,10,12,22,22,0,0,0,0,0
689eadde7781ba2023979ffd,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,CENTRO DE EDUCACIÓN INICIAL PARTICULAR CARRUSEL,01H01991,Ordinario,Particular,Urbana,Sierra,Intercultural,17,1,18,46,41,87,87,0,0,0,0,0
689eadde7781ba2023979ffe,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,CENTRO DE EDUCACIÓN INICIAL PARTICULAR CRECER FELÍZ,01H01992,Ordinario,Particular,Urbana,Sierra,Intercultural,6,0,6,19,19,38,37,0,0,0,1,0
689eadde7781ba2023979fff,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,CENTRO DE EDUCACIÓN INICIAL PARTICULAR SAN ANDRES,01H01994,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,5,14,19,19,0,0,0,0,0
689eadde7781ba202397a000,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,CENTRO DE EDUCACIÓN INICIAL PARTICULAR EL CAMINO,01H01996,Ordinario,Particular,Urbana,Sierra,Intercultural,8,0,8,23,21,44,43,0,0,0,1,0
689eadde7781ba202397a001,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,YANUNCAY,010114,CENTRO DE EDUCACIÓN INICIAL PARTICULAR SANTA CATALINA LABOURE,01H01997,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,9,9,18,18,0,0,0,0,0
689eadde7781ba202397a002,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,YANUNCAY,010114,CENTRO DE EDUCACIÓN INICIAL PARTICULAR MI MUNDO MÁGICO,01H01998,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,11,7,18,18,0,0,0,0,0
689eadde7781ba202397a003,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,CENTRO DE EDUCACION INICIAL PARTICULAR JUGUETONES,01H01999,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,6,7,13,12,0,0,0,1,0
689eadde7781ba202397a004,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MOLLETURO,010157,UNIDAD EDUCATIVA JOSE MARIA VELAZ IRFEYAL EXT MOLLETURO,01H02000,Ordinario,Fiscomisional,Rural,Sierra,Intercultural,0,1,1,32,30,62,62,0,0,0,0,0
689eadde7781ba202397a005,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL VECINO,010105,UNIDAD EDUCATIVA DEL MILENIO MANUEL J. CALLE,01H02001,Ordinario,Fiscal,Urbana,Sierra,Intercultural,58,25,83,801,1232,2033,2026,2,0,4,1,0
689eadde7781ba202397a006,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BAÑOS,010151,UNIDAD EDUCATIVA DEL MILENIO FRANCISCO FEBRES CORDERO,01H02002,Ordinario,Fiscal,Rural,Sierra,Intercultural,49,26,75,592,888,1480,1470,0,0,0,6,4
689eadde7781ba202397a007,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,UNIDAD EDUCATIVA DEL MILENIO MANUELA GARAICOA DE CALDERON,01H02003,Ordinario,Fiscal,Urbana,Sierra,Intercultural,96,26,122,1584,1127,2711,2676,1,0,2,20,12
689eadde7781ba202397a008,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SUCRE,010112,CENTRO DE EDUCACIÓN INICIAL PARTICULAR MUNDO CREATIVO,01H02004,Ordinario,Particular,Urbana,Sierra,Intercultural,6,0,6,12,9,21,21,0,0,0,0,0
689eadde7781ba202397a009,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,HUAYNACAPAC,010107,CENTRO DE EDUCACIÓN INICIAL PARTICULAR SUEÑOS DE COLORES,01H02005,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,20,5,25,25,0,0,0,0,0
689eadde7781ba202397a00a,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SAYAUSI,010165,UNIDAD EDUCATIVA DEL MILENIO SAYAUSI,01H02006,Ordinario,Fiscal,Rural,Sierra,Intercultural,67,26,93,964,1004,1968,1964,0,0,1,2,1
689eadde7781ba202397a00b,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,CENTRO DE EDUCACIÓN INICIAL PARTICULAR MI GENESIS,01H02007,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,18,10,28,28,0,0,0,0,0
689eadde7781ba202397a00c,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,QUINGEO,010161,UNIDAD EDUCATIVA DEL MILENIO QUINGEO,01H02008,Ordinario,Fiscal,Rural,Sierra,Intercultural,27,18,45,497,476,973,972,0,0,0,0,1
689eadde7781ba202397a00d,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,YANUNCAY,010114,CENTRO DE EDUCACIÓN INICIAL PARTICULAR CLAP CLAP KINDER KIDS,01H02009,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,0,5,5,5,0,0,0,0,0
689eadde7781ba202397a00e,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,YANUNCAY,010114,CENTRO DE EDUCACIÓN INICIAL PARTICULAR EL SABER,01H02010,Ordinario,Particular,Urbana,Sierra,Intercultural,0,0,0,1,2,3,3,0,0,0,0,0
689eadde7781ba202397a00f,2017-2018 Inicio,Zona 6,AZUAY,1,CUENCA,0101,NULTI,010158,CENTRO DE EDUCACIÓN INICIAL PARTICULAR NEW SONG GARDEN,01H02011,Ordinario,Particular,Rural,Sierra,Intercultural,2,0,2,7,3,10,10,0,0,0,0,0
689eade07781ba202397dda4,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BAÑOS,010151,COLEGIO INTERCULTURAL BILINGUE DE  NARANCAY,01B00020,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,3,1,4,6,8,14,14,0,0,0,0,0
689eade07781ba202397dda5,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CHAUCHA,010153,ESCUELA DE EDUCACION BASICA SEIS DE JUNIO,01B00021,Ordinario,Fiscal,Rural,Costa,Intercultural Bilingüe,1,0,1,3,7,10,10,0,0,0,0,0
689eade07781ba202397dda6,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,QUINGEO,010161,CECIB DE EDUCACION BASICA MONSEÑOR LEONIDAS PROAÑO II,01B00027,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,3,6,9,82,91,173,173,0,0,0,0,0
689eade07781ba202397dda7,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,QUINGEO,010161,CECIB DE EDUCACIÓN BÁSICA EL TEJAR,01B00029,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,3,0,3,19,16,35,35,0,0,0,0,0
689eade07781ba202397dda8,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,RICAURTE,010162,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR BUENA ESPERANZA,01B00030,Ordinario,Particular,Rural,Sierra,Intercultural,28,2,30,739,688,1427,1419,0,0,1,5,2
689eade07781ba202397dda9,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SANTA ANA,010164,CECIB DE EDUCACION BASICA MONTE SINAÍ,01B00031,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,3,0,3,21,27,48,48,0,0,0,0,0
689eade07781ba202397ddaa,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,TURI,010169,ESCUELA DE EDUCACIÓN BÁSICA XAVIER MUÑOZ CHÁVEZ,01B00032,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,0,2,2,16,22,38,38,0,0,0,0,0
689eade07781ba202397ddab,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,TURI,010169,CECIB DE EDUCACIÓN BÁSICA CESAR VICTORIANO MARTÍNEZ VERDUGO,01B00034,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,2,4,12,32,44,44,0,0,0,0,0
689eade07781ba202397ddac,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,TURI,010169,ESCUELA DE EDUCACIÓN BÁSICA MARCO MARTÍNEZ,01B00035,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,0,2,13,14,27,27,0,0,0,0,0
689eade07781ba202397ddad,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,SANTA ANA,010164,CECIB DE EDUCACIÓN BÁSICA  JUAN PEÑAFIEL,01B00036,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,3,2,5,65,55,120,120,0,0,0,0,0
689eade07781ba202397ddbe,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,QUINGEO,010161,ESCUELA DE EDUCACIÓN BÁSICA JOSE PUZHI,01B00060,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,2,0,2,19,20,39,39,0,0,0,0,0
689eade07781ba202397ddbf,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MOLLETURO,010157,CECIB DE EDUCACIÓN BÁSICA MARIO LEÓN,01B00065,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,0,1,1,5,4,9,9,0,0,0,0,0
689eade07781ba202397ddc0,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,QUINGEO,010161,ESCUELA DE EDUCACIÓN BÁSICA SAN VICENTE,01B00066,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,1,2,6,14,20,20,0,0,0,0,0
689eade07781ba202397ddc4,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,QUINGEO,010161,ESCUELA DE EDUCACIÓN BÁSICA MARÍA AYORA PINEDA,01B00072,Ordinario,Fiscal,Rural,Sierra,Intercultural Bilingüe,1,1,2,24,16,40,40,0,0,0,0,0
689eade07781ba202397ddc6,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,ESCUELA DE EDUCACION BASICA PARTICULAR CRISTO REY,01H00001,Ordinario,Particular,Urbana,Sierra,Intercultural,9,2,11,32,65,97,94,0,0,0,3,0
689eade07781ba202397ddc7,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,UNIDAD EDUCATIVA RAFAEL AGUILAR PESANTEZ,01H00003,Ordinario,Fiscal,Urbana,Sierra,Intercultural,22,8,30,284,332,616,600,0,6,0,4,6
689eade07781ba202397ddc8,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,UNIDAD EDUCATIVA BENJAMÍN RAMIREZ ARTEAGA,01H00010,Ordinario,Fiscal,Urbana,Sierra,Intercultural,25,7,32,372,356,728,691,5,16,6,5,5
689eade07781ba202397ddc9,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR NUEVO MILENIO,01H00011,Ordinario,Particular,Urbana,Sierra,Intercultural,6,1,7,58,58,116,116,0,0,0,0,0
689eade07781ba202397ddca,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,TOTORACOCHA,010113,UNIDAD EDUCATIVA LA INMACULADA,01H00035,Ordinario,Fiscal,Urbana,Sierra,Intercultural,34,10,44,603,447,1050,1042,1,1,0,3,3
689eade07781ba202397ddcb,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,ESCUELA DE EDUCACIÓN BÁSICA JULIO MARIA MATOVELLE,01H00037,Ordinario,Fiscal,Urbana,Sierra,Intercultural,35,9,44,526,820,1346,1333,2,7,1,2,1
689eade07781ba202397ddcc,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,ESCUELA DE EDUCACIÓN BÁSICA FEDERICO PROAÑO,01H00043,Ordinario,Fiscal,Urbana,Sierra,Intercultural,35,12,47,561,873,1434,1410,6,6,1,7,4
689eade07781ba202397ddcd,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,COLEGIO DE BACHILLERATO PARTICULAR JOSE MARIA VELAZ PCEI,01H00045,Popular Permanente,Particular,Urbana,Sierra,Intercultural,2,2,4,5,2,7,7,0,0,0,0,0
689eade07781ba202397ddce,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,ESCUELA DE EDUCACIÓN BÁSICA FRANCISCA DÁVILA DE MUÑOZ,01H00046,Ordinario,Fiscal,Urbana,Sierra,Intercultural,38,7,45,880,541,1421,1413,0,0,1,4,3
689eade07781ba202397ddcf,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL PADRE CARLOS CRESPI,01H00048,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,50,22,72,389,1142,1531,1528,0,0,0,3,0
689eade07781ba202397ddd0,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,UNIDAD EDUCATIVA ALBERTO ANDRADE ARÍZAGA BRUMEL,01H00049,Ordinario,Fiscal,Urbana,Sierra,Intercultural,31,12,43,408,529,937,913,3,3,2,15,1
689eade07781ba202397ddd1,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,CENTRO DE EDUCACION INICIAL PARTICULAR MAMYS DAY CARE,01H00052,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,8,6,14,14,0,0,0,0,0
689eade07781ba202397ddd2,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,ESCUELA DE EDUCACION BASICA PARTICULAR ENSUEÑOS,01H00054,Ordinario,Particular,Urbana,Sierra,Intercultural,10,1,11,40,61,101,98,0,0,0,2,1
689eade07781ba202397ddd3,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,CENTRO EDUCATIVO SOL DE TALENTOS,01H00060,Ordinario,Municipal,Urbana,Sierra,Intercultural,11,0,11,24,52,76,76,0,0,0,0,0
689eade07781ba202397ddd4,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,UNIDAD EDUCATIVA 3 DE NOVIEMBRE,01H00061,Ordinario,Fiscal,Urbana,Sierra,Intercultural,33,13,46,746,463,1209,1185,1,6,2,11,4
689eade07781ba202397ddd5,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,BELLAVISTA,010101,STEPHEN HAWKING,01H00062,Educación Especial,Fiscal,Urbana,Sierra,Intercultural,11,1,12,20,24,44,44,0,0,0,0,0
689eade07781ba202397ddd6,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,UNIDAD EDUCATIVA ESPECIAL DEL AZUAY,01H00063,Educación Especial,Fiscal,Urbana,Sierra,Intercultural,14,1,15,57,51,108,106,2,0,0,0,0
689eade07781ba202397ddd7,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,CENTRO DE EDUCACION INICIAL PARTICULAR LETRAS Y VIDA,01H00064,Ordinario,Particular,Urbana,Sierra,Intercultural,7,0,7,24,30,54,53,0,0,0,1,0
689eade07781ba202397ddd8,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,CENTRO DE EDUCACION INICIAL PARTICULAR MIS ENANITOS,01H00066,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,9,7,16,16,0,0,0,0,0
689eade07781ba202397ddd9,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,ESCUELA DE EDUCACIÓN BÁSICA JULIO ABAD CHICA,01H00067,Ordinario,Fiscal,Urbana,Sierra,Intercultural,29,8,37,447,483,930,919,3,2,0,5,1
689eade07781ba202397ddda,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MONAY,010109,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR RAYITO DE LUZ,01H00070,Ordinario,Particular,Urbana,Sierra,Intercultural,1,0,1,17,28,45,43,0,0,0,0,2
689eade07781ba202397dddb,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,UNIDAD  DE EDUCACION ESPECIALIZADA FISCOMISIONAL ADINEA,01H00072,Educación Especial,Fiscomisional,Urbana,Sierra,Intercultural,17,1,18,40,51,91,89,0,0,0,2,0
689eade07781ba202397dddc,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,UNIDAD EDUCATIVA ZOILA AURORA PALACIOS,01H00074,Ordinario,Fiscal,Urbana,Sierra,Intercultural,43,16,59,553,697,1250,1227,3,8,0,9,3
689eade07781ba202397dddd,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,JOSE MARIA VELAZ EXT. 03 CUENCA,01H00075,Popular Permanente,Fiscomisional,Urbana,Sierra,Intercultural,10,5,15,167,120,287,284,2,0,0,0,1
689eade07781ba202397ddde,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,UNIDAD EDUCATIVA CESAR DAVILA ANDRADE,01H00076,Ordinario,Fiscal,Urbana,Sierra,Intercultural,34,18,52,480,546,1026,991,8,12,0,10,5
689eade07781ba202397dddf,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,CAÑARIBAMBA,010102,CENTRO DE EDUCACIÓN INICIAL RITA CHAVEZ DE MUÑOZ,01H00077,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,0,11,97,103,200,192,1,4,0,3,0
689eade07781ba202397dde0,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,ESCUELA DE EDUCACIÓN BÁSICA DOCE DE ABRIL,01H00082,Ordinario,Fiscal,Urbana,Sierra,Intercultural,32,5,37,548,471,1019,998,4,8,3,4,2
689eade07781ba202397dde1,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,ESCUELA DE EDUCACIÓN BÁSICA HERMANO MIGUEL,01H00086,Ordinario,Fiscal,Urbana,Sierra,Intercultural,14,3,17,215,170,385,378,0,3,0,2,2
689eade07781ba202397dde2,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,CENTRO DE EDUCACIÓN INICIAL HERNAN MALO,01H00087,Ordinario,Fiscal,Urbana,Sierra,Intercultural,11,0,11,96,114,210,203,0,6,1,0,0
689eade07781ba202397dde3,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,ESCUELA DE EDUCACIÓN BÁSICA VICTOR MANUEL ALBORNOZ,01H00088,Ordinario,Fiscal,Urbana,Sierra,Intercultural,27,6,33,465,440,905,899,1,2,1,2,0
689eade07781ba202397dde4,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,CENTRO DE EDUCACIÓN INICIAL JOSE FIDEL HIDALGO,01H00089,Ordinario,Particular,Urbana,Sierra,Intercultural,3,2,5,27,28,55,54,0,0,0,1,0
689eade07781ba202397dde5,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,UNIDAD EDUCATIVA PARTICULAR JOSE F  HIDALGO,01H00091,Ordinario,Particular,Urbana,Sierra,Intercultural,5,4,9,37,46,83,65,1,15,2,0,0
689eade07781ba202397dde6,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,CENTRO DE EDUCACION INICIAL PARTICULAR MIS ANGELES,01H00095,Ordinario,Particular,Urbana,Sierra,Intercultural,4,0,4,9,12,21,19,0,0,1,0,1
689eade07781ba202397dde7,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL BATAN,010103,CENTRO DE ECUCACIÓN INICIAL PARTICULAR SANTA MARÍA DE LOS ÁNGELES,01H00097,Ordinario,Particular,Urbana,Sierra,Intercultural,2,1,3,5,7,12,11,0,0,0,1,0
689eade07781ba202397dde8,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,MACHANGARA,010108,UNIDAD EDUCATIVA GABRIEL CEVALLOS GARCIA,01H00100,Ordinario,Fiscal,Urbana,Sierra,Intercultural,29,5,34,324,368,692,684,0,0,0,6,2
689eade07781ba202397dde9,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL SAGRARIO,010104,UNIDAD EDUCATIVA DOLORES J TORRES,01H00112,Ordinario,Fiscal,Urbana,Sierra,Intercultural,42,20,62,730,403,1133,1118,1,8,0,2,4
689eade07781ba202397ddea,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL SAGRARIO,010104,UNIDAD EDUCATIVA SALESIANA MARIA AUXILIADORA,01H00113,Ordinario,Particular,Urbana,Sierra,Intercultural,58,13,71,1075,0,1075,1060,1,0,0,11,3
689eade07781ba202397ddeb,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,YANUNCAY,010114,ESCUELA DE EDUCACIÓN BÁSICA OTTO AROSEMENA GÓMEZ,01H00116,Ordinario,Fiscal,Urbana,Sierra,Intercultural,25,6,31,328,359,687,678,0,5,0,4,0
689eade07781ba202397ddec,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL SAGRARIO,010104,UNIDAD EDUCATIVA PARTICULAR CORAZÓN DE MARÍA,01H00117,Ordinario,Particular,Urbana,Sierra,Intercultural,37,15,52,871,256,1127,1109,1,4,0,9,4
689eade07781ba202397dded,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL SAGRARIO,010104,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR PAULO VI,01H00118,Ordinario,Particular,Urbana,Sierra,Intercultural,5,4,9,48,44,92,89,1,0,0,1,1
689eade07781ba202397ddee,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL SAGRARIO,010104,ESCUELA DE EDUCACIÓN BÁSICA FISCOMISIONAL SAGRADO CORAZÓN,01H00119,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,16,5,21,396,224,620,605,0,5,0,8,2
689eade07781ba202397ddef,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,EL SAGRARIO,010104,UNIDAD EDUCATIVA PARTICULAR MISIONEROS OBLATOS,01H00120,Ordinario,Particular,Urbana,Sierra,Intercultural,20,10,30,102,409,511,502,2,0,0,7,0
689eade07781ba202397ddf0,2018-2019 Inicio,Zona 6,AZUAY,1,CUENCA,0101,YANUNCAY,010114,ESCUELA DE EDUCACIÓN BÁSICA CIUDAD DE CUENCA,01H00122,Ordinario,Fiscal,Urbana,Sierra,Intercultural,47,9,56,474,350,824,818,0,0,2,2,2
